"Provider Name","Service Name","Preview"
"Microsoft.Resources/templateSpecs/versions","Azure Resource Manager","False"
"Microsoft.SaaS/*","core"
"Microsoft.SaaS/applications","core","True"
"Microsoft.SaaS/checknameavailability","core","True"
"Microsoft.SaaS/saasresources","core","True"
"Microsoft.SaaS/operationResults","core","True"
"Microsoft.SaaS/operations","core","True"
"Microsoft.SaaS/resources","core","True"
"Microsoft.Scheduler/*","Scheduler"
"Microsoft.Scheduler/jobcollections","Scheduler","False"
"Microsoft.Scheduler/operations","Scheduler","False"
"Microsoft.Scheduler/operationResults","Scheduler","False"
"Microsoft.Scom/*",""
"Microsoft.Scom/locations/operationStatuses","","True"
"Microsoft.Scom/operations","","True"
"Microsoft.Scom/locations","","True"
"Microsoft.ScVmm/*",""
"Microsoft.ScVmm/Locations","","True"
"Microsoft.ScVmm/Locations/OperationStatuses","","True"
"Microsoft.ScVmm/Operations","","True"
"Microsoft.Search/*","Azure Cognitive Search"
"Microsoft.Search/searchServices","Azure Cognitive Search","False"
"Microsoft.Search/checkServiceNameAvailability","Azure Cognitive Search","False"
"Microsoft.Search/checkNameAvailability","Azure Cognitive Search","False"
"Microsoft.Search/resourceHealthMetadata","Azure Cognitive Search","False"
"Microsoft.Search/operations","Azure Cognitive Search","False"
"Microsoft.SecurityDetonation/*",""
"Microsoft.SecurityDetonation/operations","","False"
"Microsoft.SecurityInsights/*","Azure Sentinel"
"Microsoft.SecurityInsights/operations","Azure Sentinel","False"
"Microsoft.SecurityInsights/alertRules","Azure Sentinel","False"
"Microsoft.SecurityInsights/alertRuleTemplates","Azure Sentinel","False"
"Microsoft.SecurityInsights/cases","Azure Sentinel","True"
"Microsoft.SecurityInsights/bookmarks","Azure Sentinel","False"
"Microsoft.SecurityInsights/dataConnectors","Azure Sentinel","False"
"Microsoft.SecurityInsights/dataConnectorsCheckRequirements","Azure Sentinel","True"
"Microsoft.SecurityInsights/enrichment","Azure Sentinel","True"
"Microsoft.SecurityInsights/entities","Azure Sentinel","True"
"Microsoft.SecurityInsights/incidents","Azure Sentinel","False"
"Microsoft.SecurityInsights/officeConsents","Azure Sentinel","True"
"Microsoft.SecurityInsights/settings","Azure Sentinel","True"
"Microsoft.SecurityInsights/aggregations","Azure Sentinel","True"
"Microsoft.SecurityInsights/entityQueries","Azure Sentinel","True"
"Microsoft.SecurityInsights/entityQueryTemplates","Azure Sentinel","True"
"Microsoft.SecurityInsights/threatIntelligence","Azure Sentinel","False"
"Microsoft.SecurityInsights/automationRules","Azure Sentinel","True"
"Microsoft.SecurityInsights/sourceControls","Azure Sentinel","True"
"Microsoft.SecurityInsights/listrepositories","Azure Sentinel","True"
"Microsoft.SecurityInsights/watchlists","Azure Sentinel","False"
"Microsoft.SecurityInsights/onboardingStates","Azure Sentinel","True"
"Microsoft.SecurityInsights/metadata","Azure Sentinel","True"
"Microsoft.SerialConsole/*","Azure Serial Console for Windows"
"Microsoft.SerialConsole/consoleServices","Azure Serial Console for Windows","False"
"Microsoft.SerialConsole/serialPorts","Azure Serial Console for Windows","False"
"Microsoft.SerialConsole/locations","Azure Serial Console for Windows","False"
"Microsoft.SerialConsole/locations/consoleServices","Azure Serial Console for Windows","False"
"Microsoft.SerialConsole/operations","Azure Serial Console for Windows","False"
"Microsoft.ServiceFabric/*","Service Fabric"
"Microsoft.ServiceFabric/clusters","Service Fabric","False"
"Microsoft.ServiceFabric/clusters/applications","Service Fabric","False"
"Microsoft.ServiceFabric/locations","Service Fabric","False"
"Microsoft.ServiceFabric/locations/clusterVersions","Service Fabric","False"
"Microsoft.ServiceFabric/locations/environments","Service Fabric","False"
"Microsoft.ServiceFabric/locations/operations","Service Fabric","False"
"Microsoft.ServiceFabric/locations/operationResults","Service Fabric","False"
"Microsoft.ServiceFabric/operations","Service Fabric","False"
"Microsoft.ServiceFabric/managedclusters","Service Fabric","False"
"Microsoft.ServiceFabric/managedclusters/nodetypes","Service Fabric","False"
"Microsoft.ServiceFabric/managedclusters/applicationTypes","Service Fabric","False"
"Microsoft.ServiceFabric/managedclusters/applicationTypes/versions","Service Fabric","False"
"Microsoft.ServiceFabric/managedclusters/applications","Service Fabric","False"
"Microsoft.ServiceFabric/managedclusters/applications/services","Service Fabric","False"
"Microsoft.ServiceFabric/locations/managedClusterOperations","Service Fabric","False"
"Microsoft.ServiceFabric/locations/managedClusterOperationResults","Service Fabric","False"
"Microsoft.ServiceFabric/locations/managedClusterVersions","Service Fabric","False"
"Microsoft.ServiceFabric/locations/environments/managedClusterVersions","Service Fabric","False"
"Microsoft.ServiceFabric/locations/managedUnsupportedVMSizes","Service Fabric","False"
"Microsoft.ServiceFabricMesh/*","Service Fabric Mesh"
"Microsoft.ServiceFabricMesh/applications","Service Fabric Mesh","True"
"Microsoft.ServiceFabricMesh/networks","Service Fabric Mesh","True"
"Microsoft.ServiceFabricMesh/volumes","Service Fabric Mesh","True"
"Microsoft.ServiceFabricMesh/secrets","Service Fabric Mesh","True"
"Microsoft.ServiceFabricMesh/gateways","Service Fabric Mesh","True"
"Microsoft.ServiceFabricMesh/locations","Service Fabric Mesh","True"
"Microsoft.ServiceFabricMesh/locations/applicationOperations","Service Fabric Mesh","True"
"Microsoft.ServiceFabricMesh/locations/networkOperations","Service Fabric Mesh","True"
"Microsoft.ServiceFabricMesh/locations/volumeOperations","Service Fabric Mesh","True"
"Microsoft.ServiceFabricMesh/locations/gatewayOperations","Service Fabric Mesh","True"
"Microsoft.ServiceFabricMesh/locations/secretOperations","Service Fabric Mesh","True"
"Microsoft.ServiceFabricMesh/operations","Service Fabric Mesh","True"
"Microsoft.ServiceLinker/*",""
"Microsoft.ServiceLinker/locations","","True"
"Microsoft.ServiceLinker/locations/operationStatuses","","True"
"Microsoft.ServiceLinker/operations","","True"
"Microsoft.ServiceLinker/linkers","","True"
"Microsoft.ServicesHub/*",""
"Microsoft.ServicesHub/connectors","","True"
"Microsoft.ServicesHub/workspaces","","True"
"Microsoft.ServicesHub/supportOfferingEntitlement","","True"
"Microsoft.ServicesHub/operations","","True"
"Microsoft.SignalRService/*","Azure SignalR Service"
"Microsoft.SignalRService/SignalR","Azure SignalR Service","False"
"Microsoft.SignalRService/WebPubSub","Azure SignalR Service","False"
"Microsoft.SignalRService/locations","Azure SignalR Service","False"
"Microsoft.SignalRService/locations/operationResults","Azure SignalR Service","False"
"Microsoft.SignalRService/locations/operationStatuses","Azure SignalR Service","False"
"Microsoft.SignalRService/operations","Azure SignalR Service","False"
"Microsoft.SignalRService/locations/checkNameAvailability","Azure SignalR Service","False"
"Microsoft.SignalRService/locations/usages","Azure SignalR Service","False"
"Microsoft.SignalRService/SignalR/eventGridFilters","Azure SignalR Service","False"
"Microsoft.Singularity/*",""
"Microsoft.Singularity/accounts","","True"
"Microsoft.Singularity/accounts/storageContainers","","True"
"Microsoft.Singularity/accounts/accountQuotaPolicies","","True"
"Microsoft.Singularity/accounts/groupPolicies","","True"
"Microsoft.Singularity/accounts/jobs","","True"
"Microsoft.Singularity/accounts/models","","True"
"Microsoft.Singularity/locations","","True"
"Microsoft.Singularity/locations/instanceTypeSeries","","True"
"Microsoft.Singularity/locations/instanceTypeSeries/instanceTypes","","True"
"Microsoft.Singularity/locations/operationResults","","True"
"Microsoft.Singularity/operations","","True"
"Microsoft.Singularity/images","","True"
"Microsoft.Singularity/quotas","","True"
"Microsoft.SoftwarePlan/*","License"
"Microsoft.SoftwarePlan/hybridUseBenefits","License","True"
"Microsoft.SoftwarePlan/operations","License","True"
"Microsoft.Solutions/*","Azure Managed Applications"
"Microsoft.Solutions/applications","Azure Managed Applications","False"
"Microsoft.Solutions/applicationDefinitions","Azure Managed Applications","False"
"Microsoft.Solutions/locations","Azure Managed Applications","False"
"Microsoft.Solutions/jitRequests","Azure Managed Applications","False"
"Microsoft.Solutions/locations/operationstatuses","Azure Managed Applications","False"
"Microsoft.Solutions/operations","Azure Managed Applications","False"
"Microsoft.SqlVirtualMachine/*","SQL Server on Azure Virtual Machines"
"Microsoft.SqlVirtualMachine/SqlVirtualMachineGroups","SQL Server on Azure Virtual Machines","True"
"Microsoft.SqlVirtualMachine/SqlVirtualMachines","SQL Server on Azure Virtual Machines","True"
"Microsoft.SqlVirtualMachine/SqlVirtualMachineGroups/AvailabilityGroupListeners","SQL Server on Azure Virtual Machines","True"
"Microsoft.SqlVirtualMachine/operations","SQL Server on Azure Virtual Machines","True"
"Microsoft.SqlVirtualMachine/Locations","SQL Server on Azure Virtual Machines","True"
"Microsoft.SqlVirtualMachine/Locations/OperationTypes","SQL Server on Azure Virtual Machines","True"
"Microsoft.SqlVirtualMachine/Locations/sqlVirtualMachineOperationResults","SQL Server on Azure Virtual Machines","True"
"Microsoft.SqlVirtualMachine/Locations/sqlVirtualMachineGroupOperationResults","SQL Server on Azure Virtual Machines","True"
"Microsoft.SqlVirtualMachine/Locations/availabilityGroupListenerOperationResults","SQL Server on Azure Virtual Machines","True"
"Microsoft.SqlVirtualMachine/Locations/registerSqlVmCandidate","SQL Server on Azure Virtual Machines","True"
"Microsoft.StorageCache/*","Azure HPC Cache"
"Microsoft.StorageCache/caches","Azure HPC Cache","False"
"Microsoft.StorageCache/caches/storageTargets","Azure HPC Cache","False"
"Microsoft.StorageCache/operations","Azure HPC Cache","False"
"Microsoft.StorageCache/usageModels","Azure HPC Cache","False"
"Microsoft.StorageCache/locations","Azure HPC Cache","False"
"Microsoft.StorageCache/locations/ascoperations","Azure HPC Cache","False"
"Microsoft.StoragePool/*",""
"Microsoft.StoragePool/diskPools","","False"
"Microsoft.StoragePool/diskPools/iscsiTargets","","False"
"Microsoft.StoragePool/locations","","False"
"Microsoft.StoragePool/locations/operationResults","","False"
"Microsoft.StoragePool/locations/operationsStatus","","False"
"Microsoft.StoragePool/locations/diskPoolZones","","False"
"Microsoft.StoragePool/locations/skus","","False"
"Microsoft.StoragePool/operations","","False"
"Microsoft.StorageSync/*","Storage"
"Microsoft.StorageSync/storageSyncServices","Storage","False"
"Microsoft.StorageSync/storageSyncServices/syncGroups","Storage","False"
"Microsoft.StorageSync/storageSyncServices/syncGroups/cloudEndpoints","Storage","False"
"Microsoft.StorageSync/storageSyncServices/syncGroups/serverEndpoints","Storage","False"
"Microsoft.StorageSync/storageSyncServices/registeredServers","Storage","False"
"Microsoft.StorageSync/storageSyncServices/workflows","Storage","False"
"Microsoft.StorageSync/operations","Storage","False"
"Microsoft.StorageSync/locations","Storage","False"
"Microsoft.StorageSync/locations/checkNameAvailability","Storage","False"
"Microsoft.StorageSync/locations/workflows","Storage","False"
"Microsoft.StorageSync/locations/operations","Storage","False"
"Microsoft.StorageSync/locations/operationResults","Storage","False"
"Microsoft.StorSimple/*","StorSimple"
"Microsoft.StorSimple/managers","StorSimple","False"
"Microsoft.StorSimple/operations","StorSimple","False"
"Microsoft.StreamAnalytics/*","Azure Stream Analytics"
"Microsoft.StreamAnalytics/streamingjobs","Azure Stream Analytics","False"
"Microsoft.StreamAnalytics/clusters","Azure Stream Analytics","False"
"Microsoft.StreamAnalytics/clusters/privateEndpoints","Azure Stream Analytics","False"
"Microsoft.StreamAnalytics/locations","Azure Stream Analytics","False"
"Microsoft.StreamAnalytics/locations/quotas","Azure Stream Analytics","False"
"Microsoft.StreamAnalytics/locations/testQuery","Azure Stream Analytics","True"
"Microsoft.StreamAnalytics/locations/compileQuery","Azure Stream Analytics","True"
"Microsoft.StreamAnalytics/locations/sampleInput","Azure Stream Analytics","True"
"Microsoft.StreamAnalytics/locations/testInput","Azure Stream Analytics","True"
"Microsoft.StreamAnalytics/locations/testOutput","Azure Stream Analytics","True"
"Microsoft.StreamAnalytics/locations/operationResults","Azure Stream Analytics","True"
"Microsoft.StreamAnalytics/operations","Azure Stream Analytics","False"
"Microsoft.Subscription/*","core"
"Microsoft.Subscription/SubscriptionDefinitions","core","True"
"Microsoft.Subscription/SubscriptionOperations","core","True"
"Microsoft.Subscription/CreateSubscription","core","True"
"Microsoft.Subscription/operations","core","True"
"Microsoft.Subscription/cancel","core","False"
"Microsoft.Subscription/rename","core","False"
"Microsoft.Subscription/enable","core","False"
"Microsoft.Subscription/subscriptions","core","True"
"Microsoft.Subscription/aliases","core","False"
"Microsoft.Subscription/operationResults","core","True"
"Microsoft.Subscription/acceptChangeTenant","core","True"
"Microsoft.Subscription/changeTenantStatus","core","True"
"Microsoft.Subscription/changeTenantRequest","core","True"
"Microsoft.Subscription/policies","core","True"
"Microsoft.Subscription/acceptOwnership","core","True"
"Microsoft.Subscription/acceptOwnershipStatus","core","True"
"microsoft.support/*","core"
"microsoft.support/operations","core","False"
"microsoft.support/checkNameAvailability","core","False"
"microsoft.support/services","core","False"
"microsoft.support/services/problemclassifications","core","False"
"microsoft.support/supporttickets","core","False"
"microsoft.support/operationresults","core","False"
"microsoft.support/operationsstatus","core","False"
"microsoft.support/lookUpResourceId","core","True"
"Microsoft.Synapse/*","Azure Synapse Analytics"
"Microsoft.Synapse/workspaces","Azure Synapse Analytics","False"
"Microsoft.Synapse/workspaces/bigDataPools","Azure Synapse Analytics","False"
"Microsoft.Synapse/workspaces/sqlPools","Azure Synapse Analytics","False"
"Microsoft.Synapse/workspaces/sqlDatabases","Azure Synapse Analytics","True"
"Microsoft.Synapse/locations/sqlDatabaseAzureAsyncOperation","Azure Synapse Analytics","True"
"Microsoft.Synapse/locations/sqlDatabaseOperationResults","Azure Synapse Analytics","True"
"Microsoft.Synapse/workspaces/kustoPools","Azure Synapse Analytics","True"
"Microsoft.Synapse/locations/kustoPoolOperationResults","Azure Synapse Analytics","True"
"Microsoft.Synapse/locations/kustoPoolCheckNameAvailability","Azure Synapse Analytics","True"
"Microsoft.Synapse/workspaces/kustoPools/databases","Azure Synapse Analytics","True"
"Microsoft.Synapse/workspaces/kustoPools/attacheddatabaseconfigurations","Azure Synapse Analytics","True"
"Microsoft.Synapse/workspaces/kustoPools/databases/dataconnections","Azure Synapse Analytics","True"
